case,frame_id,timestamp,is_keyframe_created,num_keyframes,num_mappoints,local_map_matches_before_pose,inlier_map_matches_after_pose,estimated_accum_path_m,estimated_frame_step_m,mask_ratio,ckf_accepted_depth_candidates,ckf_boundary_existing_supported_candidates,ckf_boundary_skipped_new_candidates,ckf_direct_vetoed_candidates,lm_delayed_rejected_boundary_pairs,lm_delayed_support_sum,lm_kept_pairs_after_boundary,lm_kept_pairs_after_delayed_boundary,lm_kept_static_pairs_after_instance,lm_promoted_geom_created,lm_promoted_geom_depth,lm_promoted_geom_enter,lm_promoted_geom_parallax,lm_promoted_geom_reproj1,lm_promoted_geom_reproj2,lm_promoted_geom_scale,lm_promoted_geom_triangulated,lm_quality_depth_support_sum,lm_quality_found_support_sum,lm_quality_frame_support_sum,lm_quality_raw_depth_support_sum,lm_quality_raw_support_sum,lm_quality_rejected_boundary_pairs,lm_quality_reliable_support_sum,lm_quality_residual_support_sum,lm_score_created,lm_score_geom_evaluated,lm_score_post_geom_rejected,lm_score_support_accepted,lm_score_support_candidates,lm_score_support_rejected,lm_skipped_boundary_pairs,lm_skipped_instance_pairs,lm_support_promoted_boundary_pairs,lm_v7_allowed,lm_v7_candidates,lm_v7_coverage_allowed,lm_v7_coverage_pressure,lm_v7_keyframe_pressure,lm_v7_lba_pressure,lm_v7_probation_culled_found_ratio,lm_v7_probation_culled_low_obs,lm_v7_probation_low_use_rejected,lm_v7_probation_matured,lm_v7_probation_pose_use_chi2_weight,lm_v7_probation_pose_use_chi2_weighted_sum,lm_v7_probation_pose_use_edges,lm_v7_probation_pose_use_inliers,lm_v7_probation_prebad,lm_v7_probation_residual_rejected,lm_v7_probation_score_recent,lm_v7_probation_survived,lm_v7_quota_rejected,lm_v7_rejected,lm_v7_scale_pressure,lm_v7_state_allowed,lm_v7_total_boundary_features,lm_v7_tracking_pressure,lm_v7_unmatched_boundary_cells,lm_v7_unmatched_boundary_features
wrpy_v7_repeat,571,1341846667.038153,1,237,5062,227,149,9.807442,0.019553,0.093109,368.0,2.0,36.0,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,572,1341846667.074153,1,238,5157,190,114,9.838219,0.030777,0.073125,353.0,2.0,57.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,573,1341846667.106156,1,239,5215,212,130,9.858818,0.020599,0.084271,348.0,8.0,38.0,323.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,574,1341846667.138108,1,240,5250,248,124,9.887300,0.028482,0.094756,382.0,7.0,62.0,337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,576,1341846667.206107,1,241,5146,212,102,9.933265,0.013330,0.100010,343.0,10.0,54.0,437.0,0.0,0.0,,1.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,577,1341846667.238075,1,242,5185,223,111,9.965279,0.032014,0.111491,276.0,6.0,12.0,446.0,0.0,0.0,,1.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,578,1341846667.274016,1,243,5219,259,125,10.020554,0.055275,0.102852,320.0,12.0,29.0,376.0,0.0,0.0,,2.0,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,579,1341846667.306189,1,244,5261,279,129,10.042992,0.022438,0.113740,353.0,20.0,16.0,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,580,1341846667.342253,1,245,5208,243,109,10.050851,0.007859,0.122803,406.0,9.0,38.0,399.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,44.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,581,1341846667.374345,1,246,5352,349,175,10.095944,0.045093,0.113369,557.0,13.0,63.0,407.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,41.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,582,1341846667.406982,1,247,5405,407,231,10.132334,0.036390,0.124473,469.0,10.0,42.0,442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,583,1341846667.442109,1,248,5446,358,139,10.176581,0.044247,0.134401,478.0,24.0,40.0,439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,585,1341846667.506006,1,249,5314,368,135,10.242944,0.052949,0.125833,572.0,32.0,59.0,413.0,0.0,0.0,,3.0,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,112.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,586,1341846667.542298,1,250,5403,370,111,10.340462,0.097518,0.137168,491.0,20.0,31.0,437.0,1.0,0.0,1.0,3.0,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,174.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,587,1341846667.574196,1,251,5545,477,187,10.433092,0.092630,0.116084,686.0,11.0,45.0,300.0,0.0,0.0,,4.0,4.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,588,1341846667.610099,1,252,5583,546,244,10.465704,0.032612,0.128330,675.0,24.0,23.0,292.0,0.0,0.0,,4.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,591,1341846667.710179,1,253,5424,541,239,10.569057,0.015463,0.135039,655.0,6.0,13.0,278.0,2.0,4.0,0.0,8.0,1.0,,,,,,,,,0.0,3.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,592,1341846667.742255,1,254,5455,517,231,10.581367,0.012310,0.157256,614.0,9.0,31.0,362.0,4.0,11.0,3.0,7.0,4.0,,,,,,,,,0.0,10.0,1.0,11.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,593,1341846667.774114,1,255,5499,559,277,10.597597,0.016230,0.141006,697.0,29.0,53.0,270.0,3.0,21.0,4.0,10.0,7.0,,,,,,,,,0.0,18.0,3.0,21.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,594,1341846667.810099,1,256,5527,585,263,10.601639,0.004042,0.154258,668.0,25.0,36.0,294.0,0.0,0.0,,2.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,596,1341846667.878139,1,257,5293,558,222,10.627731,0.009866,0.180023,576.0,13.0,27.0,394.0,1.0,0.0,0.0,6.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,597,1341846667.910558,1,258,5307,585,288,10.641519,0.013789,0.196230,616.0,17.0,28.0,350.0,1.0,3.0,1.0,5.0,4.0,,,,,,,,,0.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,598,1341846667.942116,1,259,5341,581,299,10.655752,0.014233,0.217432,632.0,14.0,34.0,339.0,3.0,18.0,3.0,5.0,3.0,,,,,,,,,0.0,6.0,12.0,12.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,599,1341846667.978287,1,260,5381,574,292,10.662669,0.006917,0.194678,637.0,19.0,36.0,334.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,604,1341846668.146332,1,259,5250,545,223,10.707686,0.005058,0.212018,664.0,4.0,19.0,260.0,1.0,0.0,1.0,4.0,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,605,1341846668.178208,1,260,5391,539,234,10.714353,0.006667,0.093411,776.0,13.0,42.0,174.0,0.0,0.0,,1.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,606,1341846668.211262,1,261,5589,590,235,10.745275,0.030922,0.102360,809.0,20.0,28.0,139.0,0.0,0.0,,2.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,607,1341846668.246163,1,262,5687,605,232,10.755941,0.010666,0.116279,754.0,8.0,19.0,161.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,610,1341846668.346231,1,262,5546,536,219,10.818813,0.020611,0.186501,734.0,9.0,50.0,120.0,0.0,0.0,,6.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,611,1341846668.378099,1,263,5609,588,295,10.833683,0.014870,0.132305,789.0,3.0,31.0,49.0,1.0,0.0,1.0,5.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,612,1341846668.414247,1,264,5628,665,351,10.856798,0.023115,0.144307,767.0,9.0,12.0,69.0,0.0,0.0,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,613,1341846668.445965,1,265,5684,630,282,10.871193,0.014395,0.153581,741.0,1.0,12.0,78.0,0.0,0.0,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,614,1341846668.478153,1,264,5541,553,161,10.889599,0.018406,0.142327,746.0,10.0,23.0,63.0,0.0,0.0,,3.0,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,615,1341846668.514213,1,265,5622,608,239,10.895108,0.005509,0.144268,782.0,6.0,18.0,58.0,0.0,0.0,,3.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,616,1341846668.546115,1,266,5671,639,297,10.908755,0.013647,0.144557,745.0,1.0,9.0,69.0,0.0,0.0,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,617,1341846668.582467,1,267,5635,620,272,10.930171,0.021416,0.118496,776.0,15.0,18.0,22.0,0.0,0.0,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,621,1341846668.714133,1,265,5387,526,186,10.985403,0.007898,0.179801,581.0,9.0,17.0,75.0,0.0,0.0,,5.0,4.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,622,1341846668.746132,1,266,5327,528,233,11.007133,0.021729,0.180492,569.0,9.0,21.0,85.0,0.0,0.0,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,623,1341846668.782338,1,267,5334,575,258,11.026412,0.019280,0.129645,517.0,3.0,13.0,51.0,0.0,0.0,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,624,1341846668.814140,1,268,5328,585,258,11.039999,0.013586,0.130439,492.0,14.0,15.0,47.0,0.0,0.0,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,640,1341846669.350255,1,268,5255,623,265,11.232532,0.005454,0.149570,652.0,12.0,6.0,124.0,0.0,0.0,,5.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,641,1341846669.386165,1,269,5297,664,288,11.242185,0.009653,0.123789,734.0,8.0,9.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,642,1341846669.418200,1,270,5380,697,324,11.248462,0.006277,0.120719,702.0,4.0,3.0,92.0,2.0,8.0,0.0,1.0,,,,,,,,,,0.0,6.0,8.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,643,1341846669.450219,1,271,5432,694,318,11.257265,0.008803,0.123451,707.0,4.0,1.0,109.0,0.0,0.0,,3.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,655,1341846669.854118,1,267,5334,561,215,11.427836,0.005273,0.099541,701.0,12.0,6.0,109.0,0.0,0.0,,6.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,656,1341846669.886219,1,268,5374,642,311,11.438445,0.010608,0.106654,738.0,13.0,16.0,104.0,0.0,0.0,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,657,1341846669.922050,1,269,5495,681,342,11.448069,0.009625,0.111361,746.0,19.0,10.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,658,1341846669.954047,1,270,5535,647,283,11.472148,0.024079,0.116725,691.0,14.0,7.0,157.0,0.0,0.0,,4.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,660,1341846670.022242,1,268,5397,592,261,11.496238,0.016461,0.134277,740.0,31.0,31.0,169.0,1.0,0.0,0.0,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,661,1341846670.054135,1,269,5420,621,300,11.504457,0.008219,0.138304,676.0,19.0,13.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,662,1341846670.090228,1,270,5670,620,291,11.519879,0.015422,0.000000,860.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,663,1341846670.121996,1,271,5818,675,345,11.554006,0.034127,0.000000,875.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,665,1341846670.190103,1,272,5786,623,277,11.608315,0.039575,0.000000,863.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,666,1341846670.222197,1,273,5922,654,286,11.624230,0.015915,0.000000,875.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,667,1341846670.258571,1,274,5870,666,319,11.646500,0.022270,0.135771,681.0,58.0,28.0,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,668,1341846670.290254,1,275,5976,644,313,11.661035,0.014535,0.000000,876.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,669,1341846670.322105,1,274,5897,530,217,11.706037,0.045002,0.000000,892.0,0.0,0.0,0.0,0.0,0.0,,12.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,670,1341846670.358377,1,275,6137,592,238,11.751842,0.045805,0.000000,873.0,0.0,0.0,0.0,0.0,0.0,,5.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,671,1341846670.390114,1,276,6225,643,241,11.800706,0.048864,0.000000,867.0,0.0,0.0,0.0,0.0,0.0,,27.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,672,1341846670.422206,1,277,6262,624,177,11.857249,0.056543,0.000000,855.0,0.0,0.0,0.0,0.0,0.0,,13.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,673,1341846670.464003,1,276,6096,601,184,11.903086,0.045837,0.000000,865.0,0.0,0.0,0.0,0.0,0.0,,30.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,674,1341846670.490173,1,277,6081,610,181,11.929913,0.026826,0.133695,611.0,38.0,21.0,253.0,1.0,6.0,4.0,20.0,8.0,,,,,,,,,0.0,5.0,2.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,675,1341846670.526271,1,278,6048,581,149,11.946288,0.016375,0.113831,579.0,25.0,19.0,219.0,0.0,0.0,,33.0,6.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,676,1341846670.566977,1,279,6001,581,137,11.958113,0.011825,0.115723,557.0,33.0,24.0,215.0,0.0,0.0,,8.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,677,1341846670.596103,1,280,5748,521,127,11.979938,0.021826,0.158538,488.0,30.0,21.0,246.0,0.0,0.0,,20.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,678,1341846670.628412,1,281,5747,514,143,11.983704,0.003766,0.172985,401.0,11.0,12.0,328.0,0.0,0.0,,16.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,679,1341846670.664027,1,282,5749,459,115,12.009579,0.025875,0.190993,364.0,9.0,8.0,388.0,0.0,0.0,,4.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,680,1341846670.696002,1,283,5761,440,101,12.022491,0.012912,0.161719,375.0,24.0,31.0,301.0,0.0,0.0,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,681,1341846670.728093,1,284,5615,427,111,12.043565,0.021074,0.173011,328.0,19.0,6.0,324.0,0.0,0.0,,16.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,682,1341846670.764128,1,285,5634,398,112,12.053344,0.009779,0.186794,275.0,24.0,2.0,337.0,0.0,0.0,,3.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,683,1341846670.796059,1,286,5667,395,90,12.077654,0.024310,0.150277,374.0,27.0,24.0,219.0,0.0,0.0,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,684,1341846670.832246,1,287,5701,414,91,12.092174,0.014520,0.169414,319.0,11.0,5.0,280.0,0.0,0.0,,7.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,685,1341846670.863970,1,285,5601,369,108,12.101652,0.009478,0.191074,266.0,17.0,7.0,289.0,1.0,1.0,3.0,6.0,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,686,1341846670.896139,1,286,5621,336,62,12.120023,0.018371,0.166110,302.0,14.0,30.0,215.0,2.0,10.0,0.0,9.0,,,,,,,,,,0.0,4.0,8.0,8.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,687,1341846670.932028,1,287,5633,350,61,12.134916,0.014893,0.192669,243.0,14.0,13.0,307.0,1.0,2.0,0.0,1.0,1.0,,,,,,,,,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,688,1341846670.964063,1,288,5628,362,70,12.143981,0.009065,0.217809,221.0,24.0,6.0,374.0,2.0,1.0,1.0,8.0,0.0,,,,,,,,,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,689,1341846671.000270,1,289,5532,341,89,12.182292,0.038311,0.173704,278.0,18.0,31.0,244.0,2.0,2.0,6.0,10.0,0.0,,,,,,,,,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,690,1341846671.032112,1,290,5533,348,78,12.204015,0.021723,0.194141,245.0,32.0,24.0,292.0,2.0,0.0,1.0,7.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,691,1341846671.064030,1,291,5538,324,70,12.222212,0.018197,0.215495,192.0,10.0,12.0,351.0,2.0,0.0,4.0,5.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,692,1341846671.101398,1,292,5547,317,64,12.238359,0.016147,0.162435,244.0,9.0,27.0,259.0,1.0,0.0,0.0,8.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_repeat,693,1341846671.132289,1,292,5488,316,60,12.249610,0.011251,0.181361,212.0,15.0,13.0,275.0,0.0,1.0,,8.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,56.0,1.0,7.0,20.0
